stop_id,stop_name,stop_lat,stop_lon
4179,CORBETT AVE & HATTIE ST  ,37.761711,-122.441122
4180,CORBETT AVE & HATTIE ST  ,37.76161,-122.44112
4181,CORBETT AVE & HOPKINS AVE   ,37.752869,-122.443815
4182,CORBETT AVE & IRON ALY   ,37.75783,-122.444743
4183,CORBETT AVE & MARS ST,37.760542,-122.44425
4184,CORBETT AVE & MARS ST,37.76048,-122.444479
4185,CORBETT AVE & ORD ST  ,37.761898,-122.440216
4186,CORBETT AVE & ROMAIN ST   ,37.755483,-122.442795
4187,CORBETT AVE & ROMAIN ST   ,37.755349,-122.44283
4188,CRESCENT AVE & AGNON AVE  ,37.735074,-122.421822
4189,CRESCENT AVE & ANDOVER ST  ,37.734966,-122.416725
4190,CRESCENT AVE & ANDOVER ST  ,37.734832,-122.416942
4191,CRESCENT AVE & ARNOLD AVE  ,37.734966,-122.419726
4192,CRESCENT AVE & COLLEGE AVE  ,37.735253,-122.424056
4195,CRESCENT AVE & FOLSOM ST  ,37.734804,-122.413586
4196,CRESCENT AVE & FOLSOM ST  ,37.73467,-122.413804
4197,CRESCENT AVE & LEESE ST  ,37.735244,-122.422567
4198,CRESCENT AVE & MISSION ST  ,37.735423,-122.424457
4199,CRESCENT AVE & MURRAY ST  ,37.735136,-122.420127
4200,CRESCENT AVE & PORTER ST  ,37.734895,-122.418214
4201,CRESCENT AVE & PUTNAM ST   ,37.735009,-122.411169
4202,CRESCENT AVE & PUTNAM ST  ,37.734911,-122.411283
4203,CRESCENT AVE & ROSCOE ST  ,37.735055,-122.418626
4204,CARMEL ST & BELVEDERE ST  ,37.76092,-122.447631
4205,CARMEL ST & TWIN PEAKS BLVD,37.760935,-122.446634
4207,CRESPI DR & VARELA AVE,37.7201,-122.47594
4209,40 CRESTLINE DR,37.750388,-122.446577
4210,74 CRESTLINE DR  ,37.751762,-122.446198
4211,FULTON ST & 33RD AVE  ,37.77223,-122.49318
4212,FULTON ST & 33RD AVE  ,37.7721,-122.49288
4213,FULTON ST & 36TH AVE  ,37.77208,-122.49634
4215,FULTON ST & 37TH AVE  ,37.77192,-122.49679
4218,FULTON ST & 40TH AVE  ,37.77179,-122.49991
4221,FULTON ST & 46TH AVE  ,37.77159,-122.50704
4222,FULTON ST & 46TH AVE  ,37.77148,-122.50631
4223,FULTON ST & ARGUELLO BLVD  ,37.774354,-122.458416
4224,FULTON ST & ARGUELLO BLVD  ,37.774282,-122.458003
4225,FULTON ST & CLAYTON ST  ,37.775407,-122.449774
4226,FULTON ST & CLAYTON ST  ,37.77537,-122.44929
4227,FULTON ST & GREAT HWY  ,37.771421,-122.510792
4228,FULTON ST & LA PLAYA ST  ,37.77134,-122.50939
4229,FULTON ST & MASONIC AVE  ,37.775844,-122.446404
4230,FULTON ST & MASONIC AVE  ,37.775773,-122.446289
4231,FULTON ST & PARK PRESIDIO BLVD,37.77319,-122.47218
4232,FULTON ST & PARK PRESIDIO BLVD,37.773067,-122.471699
4233,FULTON ST & PARKER AVE  ,37.775014,-122.452868
4234,FULTON ST & SHRADER ST  ,37.77499,-122.45238
4235,FULTON ST & STANYAN ST,37.774756,-122.454519
4236,FULTON ST & STANYAN STW,37.774773,-122.454737
4238,FOWLER AVE & PORTOLA DR   ,37.744356,-122.453233
4242,GOLDEN GATE AVE & POLK ST  ,37.78123,-122.41833
4243,GOLDEN GATE AVE & VAN NESS AVE,37.78095,-122.42066
4245,GARFIELD ST & BEVERLY ST  ,37.719719,-122.471533
4246,GARFIELD ST & BRIGHT ST  ,37.719988,-122.463459
4247,GARFIELD ST & BRIGHT ST  ,37.719791,-122.463642
4248,GARFIELD ST & BYXBEE ST  ,37.719737,-122.469735
4253,GARFIELD ST & VERNON ST  ,37.719746,-122.467937
4254,GARFIELD ST & VICTORIA ST  ,37.719613,-122.465452
4255,GEARY BLVD & 3RD AVE  ,37.781277,-122.460938
4256,GEARY BLVD & 3RD AVE  ,37.781045,-122.461156
4257,GEARY BLVD & 6TH AVE  ,37.781134,-122.464159
4258,GEARY BLVD & 6TH AVE  ,37.780902,-122.464377
4259,GEARY BLVD & 9TH AVE  ,37.780982,-122.467644
4260,GEARY BLVD & 9TH AVE  ,37.780777,-122.467323
4261,GEARY BLVD & 12TH AVE  ,37.780839,-122.470601
4262,GEARY BLVD & 12TH AVE  ,37.780607,-122.470819
4263,GEARY BLVD & 17TH AVE  ,37.780597,-122.476045
4264,GEARY BLVD & 17TH AVE  ,37.780365,-122.476263
4265,GEARY BLVD & 20TH AVE  ,37.780453,-122.479266
4266,GEARY BLVD & 20TH AVE  ,37.780221,-122.479484
4267,GEARY BLVD & 22ND AVE  ,37.780346,-122.481398
4268,GEARY BLVD & 23RD AVE  ,37.780078,-122.482693
4269,GEARY BLVD & 25TH AVE  ,37.78022,-122.48461
4270,GEARY BLVD & 25TH AVE  ,37.779979,-122.484825
4271,GEARY BLVD & 28TH AVE  ,37.780005,-122.487806
4272,GEARY BLVD & 28TH AVE  ,37.779862,-122.488046
4273,GEARY BLVD & 30TH AVE  ,37.779959,-122.489972
4274,GEARY BLVD & 30TH AVE  ,37.779727,-122.49019
4275,GEARY BLVD & 32ND AVE  ,37.779611,-122.491943
4277,GEARY BLVD & 33RD AVE  ,37.779735,-122.493112
4278,GEARY BLVD & 33RD AVE  ,37.779798,-122.493445
4279,GEARY BLVD & 33RD AVE  ,37.779574,-122.493399
4280,GEARY BLVD & 36TH AVE  ,37.779671,-122.496402
4281,GEARY BLVD & 36TH AVE  ,37.779439,-122.49662
4282,GEARY BLVD & 39TH AVE  ,37.779473,-122.500677
4283,GEARY BLVD & 39TH AVE  ,37.779286,-122.499829
4285,GEARY BLVD & 42ND AVE  ,37.779151,-122.502775
4286,GEARY BLVD & 45TH AVE  ,37.779043,-122.506259
4288,GEARY BLVD & ARGUELLO BLVD  ,37.781153,-122.458692
4289,GEARY BLVD & BAKER ST  ,37.782973,-122.442965
4290,GEARY BLVD & COLLINS ST  ,37.782242,-122.449992
4291,GEARY BLVD & COLLINS ST  ,37.782028,-122.449911
4292,GEARY BLVD & COMMONWEALTH ST  ,37.781528,-122.455677
4293,GEARY BLVD & DIVISADERO ST  ,37.783428,-122.439366
4294,GEARY BLVD & DIVISADERO ST  ,37.783178,-122.439572
4295,GEARY BLVD & FILLMORE ST  ,37.784391,-122.43305
4296,GEARY BLVD & FILLMORE ST   ,37.784257,-122.433313
4297,GEARY BLVD & FRANKLIN ST  ,37.78557,-122.42289
4298,GEARY BLVD & GOUGH ST  ,37.785434,-122.425082
4299,GEARY BLVD & HYDE ST  ,37.786351,-122.416611
4300,GEARY BLVD & JONES ST  ,37.786769,-122.413332
4301,GEARY BLVD & KEARNY ST  ,37.787997,-122.403656
4302,GEARY BLVD & LARKIN ST  ,37.786137,-122.41825
4303,GEARY BLVD & LEAVENWORTH ST  ,37.786556,-122.414971
4304,GEARY BLVD & LAGUNA ST  ,37.785033,-122.427811
4305,GEARY BLVD & LAGUNA ST  ,37.784854,-122.428155
4307,CASTRO ST & 14TH ST  ,37.76761,-122.43558
4308,CASTRO ST & 14TH ST  ,37.76742,-122.43571
4309,CASTRO ST & 15TH ST  ,37.76583,-122.43557
4310,CASTRO ST & 15TH ST  ,37.76561,-122.43538
4311,CASTRO ST & 16TH ST  ,37.764164,-122.435254
4312,CASTRO ST & 16TH ST  ,37.76427,-122.43544
4313,CASTRO ST & 17TH ST  ,37.76237,-122.43508
4314,CASTRO ST & 18TH ST  ,37.760836,-122.434934
4315,CASTRO ST & 18TH ST  ,37.760863,-122.435048
4316,CASTRO ST & 19TH ST  ,37.75939,-122.43491
4317,CASTRO ST & 19TH ST  ,37.75916,-122.43479
4318,CASTRO ST & 20TH ST  ,37.75778,-122.43477
4319,CASTRO ST & 20TH ST  ,37.757632,-122.434636
4320,CASTRO ST & 21ST ST   ,37.755955,-122.434465
4321,CASTRO ST & 21ST ST   ,37.756098,-122.434625
4322,CASTRO ST & 22ND ST  ,37.75464,-122.43448
4323,CASTRO ST & 22ND ST  ,37.75441,-122.43431
4324,CASTRO ST & 23RD ST   ,37.752779,-122.434156
4325,CASTRO ST & 23RD ST   ,37.752895,-122.434316
4326,CASTRO ST & 24TH ST  ,37.7512,-122.43401
4327,CASTRO ST & 24TH ST  ,37.751315,-122.43411
4328,CASTRO ST & 25TH ST  ,37.74981,-122.43404
4329,CASTRO ST & 25TH ST  ,37.7496,-122.43383
4330,CASTRO ST & DUBOCE AVE  ,37.76918,-122.43596
4331,CASTRO ST & DUBOCE AVE  ,37.76895,-122.43571
4332,CASTRO ST & ELIZABETH ST   ,37.751886,-122.434053
4333,CASTRO ST & ELIZABETH ST   ,37.752083,-122.434248
4334,CASTRO ST & MARKET ST  ,37.762397,-122.435266
4335,CITY VIEW WAY & KNOLLVIEW WAY ,37.748898,-122.451377
4336,CURTIS ST & PRAGUE ST   ,37.710209,-122.437955
4337,CARGO WAY & 3RD ST  ,37.74606,-122.38695
4338,CARGO WAY & 3RD ST  ,37.74577,-122.38665
4341,DALY CITY BART STATION,37.705764,-122.469273
4342,14 DAKOTA ST  ,37.75376,-122.39576
4343,101 DAKOTA ST   ,37.75374,-122.39565
4345,DAKOTA ST & 25TH ST  ,37.75268,-122.39468
4346,DAVIS ST & CALIFORNIA ST  ,37.79363,-122.3977
4347,DAVIS ST & PINE ST   ,37.792608,-122.397532
4350,DE HARO ST & 16TH ST  ,37.766056,-122.40163
4351,DE HARO ST & 17TH ST  ,37.764762,-122.401516
4352,DE HARO ST & 18TH ST  ,37.76221,-122.401243
4353,DE HARO ST & 19TH ST  ,37.760934,-122.401117
4354,DE HARO ST & 20TH ST  ,37.759667,-122.401026
4355,DE HARO ST & 22ND ST  ,37.757437,-122.400822
4356,DE HARO ST & 23RD ST  ,37.754885,-122.400571
4357,DE HARO ST & MARIPOSA ST  ,37.763504,-122.401368
4358,DE HARO ST & SOUTHERN HEIGHTS AVE,37.758017,-122.400867
4359,5157 DIAMOND HEIGHTS BLVD   ,37.74693,-122.4402
4360,DIAMOND HEIGHTS BLVD & ADDISON ST,37.740198,-122.435762
4361,DIAMOND HEIGHTS BLVD & BERKELEY,37.73867,-122.43668
4362,DIAMOND HEIGHTS BLVD & BERKELEY WAY,37.7386,-122.4369
4363,DIAMOND HEIGHTS BLVD & DIAMOND ST,37.74185,-122.43566
4364,DIAMOND HEIGHTS BLVD & DIAMOND ST,37.74159,-122.43574
4366,DIAMOND HEIGHTS BLVD & DUNCAN ST ,37.745239,-122.439852
4367,DIAMOND HEIGHTS BLVD & GOLD MINE DR,37.74363,-122.43751
4368,DIAMOND HEIGHTS BLVD & GOLD MINE DR,37.74029,-122.43588
4369,DIAMOND HEIGHTS BLVD & GOLD MINE DR,37.74359,-122.43786
4370,DIAMOND ST & 24TH ST  ,37.75126,-122.43638
4371,DIAMOND ST & 24TH ST  ,37.751075,-122.436219
4372,DIAMOND ST & 25TH ST  ,37.74965,-122.43621
4373,DIAMOND ST & 25TH ST  ,37.749486,-122.436059
4374,DIAMOND ST & 26TH ST  ,37.747889,-122.43591
4375,DIAMOND ST & 26TH ST  ,37.747853,-122.43607
4376,DIAMOND ST & 27TH ST  ,37.746292,-122.435761
4377,DIAMOND ST & 27TH ST  ,37.746256,-122.435922
4378,DIAMOND ST & 28TH ST  ,37.744686,-122.435601
4379,DIAMOND ST & 28TH ST  ,37.74465,-122.435762
4380,DIAMOND ST & 29TH ST  ,37.743249,-122.435659
4381,DIAMOND ST & 29TH ST  ,37.74308,-122.435487
4382,DIAMOND ST & ARBOR ST   ,37.738681,-122.434468
4383,DIAMOND ST & ARBOR ST   ,37.738262,-122.434674
4384,DIAMOND ST & CESAR CHAVEZ ST  ,37.747104,-122.435841
4385,DIAMOND ST & CESAR CHAVEZ ST  ,37.747068,-122.43599
4386,DIAMOND ST & BOSWORTH ST  ,37.733506,-122.434148
4387,DIAMOND ST & BOSWORTH ST  ,37.733452,-122.434217
4388,DIAMOND ST & CHENERY ST  ,37.73446,-122.433839
4389,DIAMOND ST & CHENERY ST  ,37.734469,-122.433953
4390,DIAMOND ST & CLIPPER ST  ,37.748853,-122.436162
4391,DIAMOND ST & CLIPPER ST  ,37.748683,-122.43599
4392,DIAMOND ST & CONRAD ST  ,37.7383,-122.4363
4393,DIAMOND ST & CONRAD ST  ,37.73841,-122.43593
4394,DIAMOND ST & DIAMOND HEIGHTS BLVD,37.741599,-122.43535
4395,DIAMOND ST & DIAMOND HEIGHTS BLVD,37.73822,-122.43726
4397,DIAMOND ST & DIAMOND HEIGHTS BLVD,37.74192,-122.435476
4398,DIAMOND ST & DUNCAN ST  ,37.745641,-122.435864
4399,DIAMOND ST & DUNCAN ST  ,37.745471,-122.435693
4400,DIAMOND ST & MOFFITT ST   ,37.7388,-122.43463
4401,DIAMOND ST & MOFFITT ST  ,37.73889,-122.4346
4402,DIAMOND ST & SURREY ST  ,37.73623,-122.43444
4403,DIAMOND ST & SURREY ST  ,37.73608,-122.43433
4404,DIAMOND ST & SUSSEX ST   ,37.737342,-122.434617
4405,DIAMOND ST & SUSSEX ST  ,37.73731,-122.43475
4406,DIVISADERO ST & BAY ST  ,37.801907,-122.443319
4407,DIVISADERO ST & BEACH ST  ,37.803772,-122.443697
4408,DIVISADERO ST & BUSH ST  ,37.786283,-122.439996
4409,DIVISADERO ST & CALIFORNIA ST ,37.788184,-122.440385
4410,DIVISADERO ST & CALIFORNIA ST ,37.787988,-122.4405
4411,DIVISADERO ST & CHESTNUT ST  ,37.79998,-122.442861
4412,DIVISADERO ST & CLAY ST  ,37.789977,-122.440741
4413,DIVISADERO ST & CLAY ST  ,37.78997,-122.44089
4414,DIVISADERO ST & EDDY ST  ,37.780591,-122.438942
4415,DIVISADERO ST & EDDY ST  ,37.780591,-122.438942
4418,DIVISADERO ST & FRANCISCO ST  ,37.80097,-122.443136
4421,DIVISADERO ST & GEARY BLVD  ,37.783375,-122.439412
4422,DIVISADERO ST & GEARY BLVD  ,37.78316,-122.439526
4423,DIVISADERO ST & HAIGHT ST  ,37.771329,-122.436983
4424,DIVISADERO ST & HAIGHT ST  ,37.77105,-122.4371
4425,DIVISADERO ST & HAYES ST  ,37.775059,-122.437739
4426,DIVISADERO ST & HAYES ST  ,37.774889,-122.437865
4427,DIVISADERO ST & JACKSON ST  ,37.79154,-122.44108
4428,DIVISADERO ST & MCALLISTER ST ,37.77786,-122.4383
4429,DIVISADERO ST & MCALLISTER ST ,37.777682,-122.438415
4430,DIVISADERO ST & NORTH POINT ST,37.802844,-122.443514
4431,DIVISADERO ST & OAK ST  ,37.773185,-122.43735
4432,DIVISADERO ST & OAK ST  ,37.773051,-122.437487
4433,DIVISADERO ST & PINE ST  ,37.786997,-122.440317
4434,DIVISADERO ST & SUTTER ST  ,37.785338,-122.439813
4435,DIVISADERO ST & SUTTER ST  ,37.78515,-122.439939
4436,DIVISION ST & BRYANT ST  ,37.76934,-122.41074
4437,DIVISION ST & RHODE ISLAND ST ,37.76976,-122.403152
4438,DIVISION ST & TOWNSEND ST  ,37.769894,-122.403301
4439,DELTA ST & TIOGA AVE   ,37.71729,-122.40773
4440,DONAHUE ST & INNES AVE   ,37.729002,-122.369913
4443,DOUGLASS ST & 24TH ST  ,37.75112,-122.43854
4444,DOUGLASS ST & ALVARADO ST  ,37.75352,-122.43875
4445,DRUMM ST & CALIFORNIA ST  ,37.79398,-122.39635
4447,DUBOCE AVE & CHURCH ST  ,37.769472,-122.429408
4448,DUBOCE AVE & CHURCH ST  ,37.769409,-122.4294
4453,DUNCAN ST & AMBER DR,37.7452,-122.44141
4454,DUNCAN ST & CAMEO WAY ,37.74519,-122.44304
4455,DUNCAN ST & DIAMOND HEIGHTS BLVD ,37.74526,-122.44029
4456,EARL ST & KIRKWOOD AVE   ,37.728779,-122.37313
4472,EDDY ST & BUCHANAN ST  ,37.781919,-122.428946
4473,EDDY ST & BUCHANAN ST  ,37.781767,-122.429141
4474,EDDY ST & DIVISADERO ST  ,37.780546,-122.438759
4475,EDDY ST & FILLMORE ST  ,37.7815,-122.432236
4476,EDDY ST & FILLMORE ST  ,37.781348,-122.432431
4477,EDDY ST & GOUGH ST  ,37.782516,-122.42427
4478,EDDY ST & GOUGH ST  ,37.7824,-122.424201
4479,EDDY ST & HYDE ST  ,37.783478,-122.415718
4480,EDDY ST & JONES ST  ,37.783887,-122.412428
4481,EDDY ST & LARKIN ST  ,37.783353,-122.41769
4482,EDDY ST & LARKIN ST  ,37.783273,-122.417357
4483,EDDY ST & LEAVENWORTH ST  ,37.783682,-122.414079
4484,EDDY ST & LAGUNA ST  ,37.782133,-122.427296
4485,EDDY ST & LAGUNA ST  ,37.782017,-122.427227
4486,EDDY ST & MASON ST  ,37.78427,-122.409402
4487,EDDY ST & PIERCE ST  ,37.781081,-122.435515
4488,EDDY ST & PIERCE ST  ,37.780929,-122.435709
4489,EDDY ST & POLK ST  ,37.783184,-122.419042
4490,EDDY ST & POLK ST  ,37.783059,-122.419019
4491,EDDY ST & SCOTT ST  ,37.780876,-122.437165
4492,EDDY ST & SCOTT ST  ,37.780724,-122.43736
4493,EDDY ST & TAYLOR ST  ,37.784101,-122.410789
4494,EDDY ST & VAN NESS AVE  ,37.782988,-122.420613
4495,EDDY ST & VAN NESS AVE  ,37.782863,-122.42059
4496,ELLIS ST & JONES ST  ,37.78488,-122.41315
4497,ELLIS ST & LEAVENWORTH ST  ,37.78471,-122.41427
4499,ELLIS ST & TAYLOR ST  ,37.78509,-122.41145
4501,THE EMBARCADERO & BAY ST  ,37.806945,-122.406278
4502,THE EMBARCADERO & BAY ST  ,37.806629,-122.40603
4503,THE EMBARCADERO & BROADWAY,37.799552,-122.397869
4504,THE EMBARCADERO & BROADWAY,37.798901,-122.397434
4506,THE EMBARCADERO & BRANNAN ST   ,37.784359,-122.388138
4508,THE EMBARCADERO & FOLSOM ST  ,37.791079,-122.390104
4509,THE EMBARCADERO & FOLSOM ST   ,37.790481,-122.389692
4510,THE EMBARCADERO & FOLSOM ST  ,37.790749,-122.389841
4511,THE EMBARCADERO & FOLSOM ST  ,37.790561,-122.389898
4513,THE EMBARCADERO/FERRY BUILDING,37.795105,-122.393861
4515,THE EMBARCADERO & GREENWICH ST,37.803263,-122.401113
4516,THE EMBARCADERO & GREENWICH ST,37.80296,-122.401029
4517,THE EMBARCADERO & GREEN ST  ,37.801264,-122.399369
4518,THE EMBARCADERO & GREEN ST  ,37.800605,-122.39892
4519,THE EMBARCADERO & HOWARD ST  ,37.792686,-122.391146
4520,THE EMBARCADERO & HOWARD ST  ,37.792159,-122.391066
4529,THE EMBARCADERO & SANSOME ST  ,37.805022,-122.403314
4530,THE EMBARCADERO & STOCKTON ST ,37.808351,-122.410287
4531,THE EMBARCADERO & TOWNSEND ST  ,37.7836,-122.38832
4532,THE EMBARCADERO & WASHINGTON ST,37.797085,-122.39567
4534,THE EMBARCADERO & WASHINGTON ST,37.796355,-122.395181
4535,EUREKA ST & 18TH ST  ,37.760631,-122.438188
4536,EUREKA ST & 19TH ST  ,37.759034,-122.438039
4537,EUREKA ST & 20TH ST  ,37.75741,-122.437879
4538,EUREKA ST & 21ST ST  ,37.755973,-122.437902
4539,EUREKA ST & 21ST ST  ,37.755813,-122.43773
4540,EUREKA ST & 22ND ST  ,37.754367,-122.437742
4541,EUREKA ST & 22ND ST  ,37.754215,-122.43757
4542,EUREKA ST & 23RD ST  ,37.75279,-122.43759
4543,EUREKA ST & MARKET ST  ,37.761594,-122.43828
4544,EUCALYPTUS DR & 19TH AVE  ,37.731157,-122.474744
4545,EUCALYPTUS DR & 19TH AVE  ,37.731041,-122.474538
4546,EUCALYPTUS DR & JUNIPERO SERRA BLVD,37.730988,-122.472442
4547,EVANS AVE & 3RD ST   ,37.742628,-122.387862
4548,EVANS AVE & CESAR CHAVEZ ST  ,37.749066,-122.396886
4549,EVANS AVE & CESAR CHAVEZ ST  ,37.74903,-122.397069
4550,EVANS AVE & KEITH ST   ,37.73877,-122.380797
4551,EVANS AVE & KEITH ST   ,37.738761,-122.381084
4552,EVANS AVE & MIDDLE POINT RD   ,37.737672,-122.379252
4553,EVANS AVE & MENDELL ST   ,37.740699,-122.384507
4555,EVANS AVE & NEWHALL ST,37.741949,-122.386408
4556,EVANS AVE & NAPOLEON ST   ,37.747263,-122.395879
4557,EVANS AVE & NAPOLEON ST   ,37.747343,-122.396257
4558,EVANS AVE & NEWHALL ST  ,37.740003,-122.382973
4559,EVANS AVE & PHELPS ST   ,37.742994,-122.388309
4560,EVANS AVE & PHELPS ST   ,37.742977,-122.388595
4561,EVANS AVE & QUINT ST   ,37.744245,-122.390531
4562,EVANS AVE & SELBY ST   ,37.745968,-122.39384
4564,EVANS AVE/OPPOSITE US POST OFFICE,37.739717,-122.382813
4565,909 ELLSWORTH ST  ,37.73284,-122.41679
4566,945 ELLSWORTH ST  ,37.73281,-122.41776
4567,989 ELLSWORTH ST   ,37.73262,-122.41893
4568,ELLSWORTH ST & CRESCENT AVE  ,37.73471,-122.41491
4571,EXCELSIOR AVE & MADRID ST   ,37.72475,-122.43059
4572,EXCELSIOR AVE & MISSION ST   ,37.726162,-122.433577
4573,EXCELSIOR AVE & NAPLES ST   ,37.72399,-122.42899
4574,EXCELSIOR AVE & PARIS ST   ,37.72552,-122.43219
4575,50 THOMAS MELLON DR,37.709831,-122.392893
4576,EXECUTIVE PARK BLVD & BLANKEN AVE,37.71088,-122.39476
4579,FARNUM ST & MOFFITT ST  ,37.738333,-122.434067
4580,FELL ST & GOUGH ST  ,37.77597,-122.42302
4581,FELTON ST & AMHERST ST  ,37.72702,-122.41634
4582,FELTON ST & AMHERST ST  ,37.72688,-122.41653
4583,FELTON ST & CAMBRIDGE ST  ,37.7264,-122.41874
4584,FELTON ST & CAMBRIDGE ST  ,37.72637,-122.41851
4587,FELTON ST & HARVARD ST  ,37.72597,-122.42028
4588,FELTON ST & HARVARD ST  ,37.72586,-122.42046
4589,FELTON ST & MADISON ST  ,37.725598,-122.422043
4590,FELTON ST & MADISON ST  ,37.72543,-122.42211
4593,FELTON ST & PERU AVE  ,37.7252,-122.42324
4596,FELTON ST & UNIVERSITY ST  ,37.7274,-122.41457
4599,FIELD RD/VISITOR CENTER,37.83048,-122.524411
4600,FIELD RD & BUNKER RD   ,37.831337,-122.523264
4601,FIELD RD/NIKE SITE,37.82906,-122.52767
4602,FIELD RD/YOUTH HOSTEL,37.83166,-122.52345
4603,FILLMORE ST & BAY ST  ,37.802585,-122.43668
4604,FILLMORE ST & BROADWAY  ,37.794158,-122.434842
4605,FILLMORE ST & BROADWAY  ,37.793805,-122.434878
4606,FILLMORE ST & BEACH ST  ,37.804423,-122.437127
4607,FILLMORE ST & BEACH ST  ,37.804447,-122.436958
4608,FILLMORE ST & CHESTNUT ST  ,37.801091,-122.436229
4609,FILLMORE ST & CHESTNUT ST  ,37.800891,-122.436469
4610,FILLMORE ST & CERVANTES BLVD  ,37.802817,-122.436806
4611,FILLMORE ST & EDDY ST  ,37.781733,-122.432329
4612,FILLMORE ST & EDDY ST  ,37.781523,-122.432401
4613,FILLMORE ST & GOLDEN GATE AVE ,37.779859,-122.431955
4614,FILLMORE ST & GEARY BLVD  ,37.784733,-122.432921
4615,FILLMORE ST & GEARY BLVD  ,37.783984,-122.43291
4616,FILLMORE ST & GROVE ST  ,37.776998,-122.431369
4617,FILLMORE ST & GROVE ST  ,37.776859,-122.431472
4618,FILLMORE ST & HAIGHT ST  ,37.772199,-122.430537
4620,FILLMORE ST & HAIGHT ST  ,37.772033,-122.430347
4621,FILLMORE ST & HAYES ST  ,37.776106,-122.431197
4622,FILLMORE ST & HAYES ST  ,37.775598,-122.431207
4623,FILLMORE ST & JACKSON ST  ,37.792761,-122.434556
4624,FILLMORE ST & JACKSON ST  ,37.792386,-122.434607
4625,FILLMORE ST & JEFFERSON ST  ,37.805421,-122.437389
4626,FILLMORE ST & LOMBARD ST  ,37.799707,-122.435952
4627,FILLMORE ST & LOMBARD ST  ,37.799595,-122.436051
4628,FILLMORE ST & MCALLISTER ST  ,37.77854,-122.431687
4629,FILLMORE ST & MCALLISTER ST  ,37.778343,-122.431762
4630,FILLMORE ST & NORTH POINT ST  ,37.803547,-122.436791
4631,FILLMORE ST & OAK ST  ,37.774268,-122.430825
4632,FILLMORE ST & OAK ST  ,37.773759,-122.430866
4633,FILLMORE ST & O'FARRELL ST  ,37.783193,-122.432627
4634,FILLMORE ST & O'FARRELL ST  ,37.783019,-122.432699
4635,FILLMORE ST & PINE ST  ,37.788049,-122.433565
4636,FILLMORE ST & PINE ST  ,37.787717,-122.433655
4637,FILLMORE ST & SACRAMENTO ST  ,37.789925,-122.4341
4638,FILLMORE ST & SACRAMENTO ST  ,37.789744,-122.433947
4640,FILLMORE ST & SUTTER ST  ,37.786051,-122.433244
4641,FILLMORE ST & SUTTER ST  ,37.785814,-122.433268
4642,FILLMORE ST & TURK ST  ,37.780204,-122.432138
4643,FILLMORE ST & UNION ST  ,37.797391,-122.435489
4645,FITZGERALD AVE & HAWES ST   ,37.719921,-122.389587
4646,FITZGERALD AVE & INGALLS ST   ,37.720966,-122.391453
4647,FITZGERALD AVE & JENNINGS ST   ,37.722028,-122.39332
4648,FITZGERALD AVE & KEITH ST   ,37.722895,-122.394842
4649,FOERSTER ST & FLOOD AVE  ,37.729795,-122.448765
4650,FOERSTER ST & JUDSON AVE  ,37.728492,-122.448753
4651,FOERSTER ST & MANGELS AVE  ,37.73315,-122.448948
4652,FOERSTER ST & MANGELS AVE  ,37.732989,-122.448788
4654,FOERSTER ST & TERESITA BLVD  ,37.734194,-122.448799
4657,FOLSOM ST & 3RD ST   ,37.783989,-122.398753
4658,FOLSOM ST & 4TH ST   ,37.782045,-122.401104
4659,FOLSOM ST & 5TH ST   ,37.780386,-122.403099
4660,FOLSOM ST & 6TH ST   ,37.778629,-122.405324
4661,FOLSOM ST & 7TH ST   ,37.776641,-122.407847
4662,FOLSOM ST & 8TH ST   ,37.775115,-122.409773
4663,FOLSOM ST & 9TH ST   ,37.773894,-122.411321
4664,FOLSOM ST & 11TH ST   ,37.771905,-122.413958
4665,FOLSOM ST & 11TH ST   ,37.771833,-122.41413
4666,FOLSOM ST & 14TH ST  ,37.768461,-122.415667
4667,FOLSOM ST & 14TH ST  ,37.768461,-122.41553
4668,FOLSOM ST & 16TH ST  ,37.76557,-122.415245
4669,FOLSOM ST & 16TH ST  ,37.765231,-122.415417
4671,FOLSOM ST & 18TH ST  ,37.762215,-122.414914
4672,FOLSOM ST & 18TH ST  ,37.761858,-122.415086
4675,FOLSOM ST & 22ND ST  ,37.755951,-122.414332
4676,FOLSOM ST & 22ND ST  ,37.75546,-122.414481
4677,FOLSOM ST & 24TH ST  ,37.752757,-122.414024
4680,FOLSOM ST & 25TH ST  ,37.750999,-122.414048
4681,FOLSOM ST & 25TH ST  ,37.750829,-122.413842
4686,FOLSOM ST & BESSIE ST  ,37.74687,-122.41362
4687,FOLSOM ST & CORTLAND AVE  ,37.73888,-122.4133
4688,FOLSOM ST & CORTLAND AVE  ,37.7388,-122.41337
4689,FOLSOM ST & CRESCENT AVE  ,37.73494,-122.41365
4690,FOLSOM ST & CRESCENT AVE  ,37.73483,-122.41372
4695,FOLSOM ST & OGDEN ST  ,37.73605,-122.41352
4696,FOLSOM ST & OGDEN ST  ,37.73579,-122.41364
4697,FOLSOM ST & PRECITA AVE  ,37.7471,-122.41349
4698,FOLSOM ST & STONEMAN ST  ,37.74532,-122.41336
4699,FOLSOM ST & STONEMAN ST  ,37.74521,-122.41345
4700,FOLSOM ST & TOMPKINS ST  ,37.73718,-122.41344
4701,FOLSOM ST & TOMPKINS ST  ,37.73716,-122.41352
